,Tweet ID,Conversation ID,Username,Date,Text,URL,Origin,Likes,Replies,Retweets,Quotes,Negative Sentiment Score,Neutral Sentiment Score,Positive Sentiment Score,Compound Sentiment Score
660,1603362578226348033,1603362578226348033,MessagesRUS,2022-12-15 13:13:22,Zero covid is over ?,https://twitter.com/MessagesRUS/status/1603362578226348033,search,0,0,0,0,0.0,1.0,0.0,0.0
661,1603347727772897285,1603347727772897285,SimaMarx,2022-12-15 12:14:21,"The biggest joke of today.  My patient, Li Yuan, is asking China to apologize for saving millions of lives.  Did the U.S. Govt apologize for letting millions people dead?   #StockholmSyndrome  of",https://twitter.com/SimaMarx/status/1603347727772897285,search,4,0,0,0,0.118,0.744,0.138,-0.3182
662,1603346787460608000,1603346787460608000,mariocavolo,2022-12-15 12:10:37,"What? ""Chinese people are asking if the govtshould apologize""...?!?  No, they're not  You people enjoy making stuff up...and in fact, most are grateful and appreciate the sacrifice made together that saved millions of lives  Is that in your story?   #China #COVID19",https://twitter.com/mariocavolo/status/1603346787460608000,search,80,7,6,0,0.095,0.708,0.197,0.7353
663,1603706356921688065,1603339135367843840,Amine19O,2022-12-16 11:59:25,@ny_noir_ @lisamovius @pajolicoe @LiYuan6 Here you go.  https://t.co/lbI3g112tE,https://twitter.com/Amine19O/status/1603706356921688065,reply,0,0,0,0,0.0,1.0,0.0,0.0
664,1603705410426351616,1603339135367843840,Amine19O,2022-12-16 11:55:39,"@ny_noir_ @lisamovius @pajolicoe @LiYuan6 Hahaha the Netherlands as an example . Japan closed its borders after omicron appeared. My country, Morocco, closed its borders as well. I can go on and on. If you haven’t been following the news, don’t accuse others of living in a parallel universe",https://twitter.com/Amine19O/status/1603705410426351616,reply,0,0,0,0,0.036,0.848,0.115,0.5994
665,1603700004551786496,1603339135367843840,Amine19O,2022-12-16 11:34:11,"@ny_noir_ @lisamovius @pajolicoe @LiYuan6 The idiocy is what some countries did last year. Delta came they closed. After delta, they said this is it. No more. Omicron came, they closed again. This is idiocy",https://twitter.com/Amine19O/status/1603700004551786496,reply,0,0,0,0,0.062,0.937,0.0,-0.296
666,1603687755988365312,1603339135367843840,ny_noir_,2022-12-16 10:45:30,"@pajolicoe @LiYuan6 Thr whole country still have to live with Covid after all. If an average citizen knew all along ccp zero Covid would never work, you have to ask yourself  what we’re they doing it for. And how fast they changed their tune.",https://twitter.com/ny_noir_/status/1603687755988365312,reply,0,0,0,0,0.0,1.0,0.0,0.0
667,1603534082004193281,1603339135367843840,bbooker450,2022-12-16 00:34:52,@Illdbqp @LiYuan6  https://t.co/Q0VsLoOack,https://twitter.com/bbooker450/status/1603534082004193281,reply,0,0,0,0,0.0,1.0,0.0,0.0
668,1603508441942790145,1603339135367843840,NJBJPANJ,2022-12-15 22:52:58,@Illdbqp @LiYuan6 True. None of them have.,https://twitter.com/NJBJPANJ/status/1603508441942790145,reply,2,0,0,0,0.0,0.682,0.318,0.4215
669,1603612515753041920,1603339135367843840,OGFrankieC,2022-12-16 05:46:32,@nainai690 @LiYuan6 The story is about the Chinese government not the US. Also. Our government didn’t lie to us about WMD’s. It was bad Intelligence and inspectors screwed up. Iraq did in fact have WMD’s but were suppose to destroy them after the Gulf war. The intelligence said they did not.,https://twitter.com/OGFrankieC/status/1603612515753041920,reply,0,1,0,0,0.22,0.685,0.094,-0.85
670,1603526359489433601,,AnthonySnr4,2022-12-15 23:04:10,RT @nainai690: @LiYuan6 Have US government officials and politicians ever apologized for anything? Like lying about WMD in Iraq or the Tonk…,https://twitter.com/twitter/statuses/1603526359489433601,retweet,0,0,1,0,0.125,0.699,0.176,0.1027
671,1603606531760861184,,teU61955,2022-12-16 04:22:45,RT @unfeltsorrow: @LiYuan6 Let me get this straight...Trump &amp; Biden haven't apologised for 1.1m deaths in the richest country on the planet…,https://twitter.com/twitter/statuses/1603606531760861184,retweet,0,0,1,0,0.052,0.81,0.138,0.4774
672,1603452078394904576,1603339135367843840,LightmanYL,2022-12-15 19:09:00,@trashman_coming @SeanFranksCork @LiYuan6 Absolutely.. lol.,https://twitter.com/LightmanYL/status/1603452078394904576,reply,0,0,0,0,0.0,0.588,0.412,0.4215
673,1603392240965107714,1603339135367843840,AmandaB41522620,2022-12-15 15:11:14,"@ryc_uk_1975 @LiYuan6 No, apologizing for treating people like rats in a cage. That's the real perversion. And those people are dying now, playing catch up, since the great leader didn't prep for the sudden dropping of restrictions w/vaccines, stockpiling meds, etc. ""Putting people first,"" really?",https://twitter.com/AmandaB41522620/status/1603392240965107714,reply,1,0,0,0,0.111,0.728,0.161,0.5574
674,1603609519954829313,1603339135367843840,tim_yaris,2022-12-16 05:34:37,@XinWei57337546 @LiYuan6 Soon it will be found out that they were actually holding a letter size paper...,https://twitter.com/tim_yaris/status/1603609519954829313,reply,0,0,0,0,0.0,1.0,0.0,0.0
675,1603613138230063104,1603339135367843840,hallowedpoet,2022-12-16 05:49:00,@AmandaB41522620 @pajolicoe @LiYuan6 better than been dead no?,https://twitter.com/hallowedpoet/status/1603613138230063104,reply,0,0,0,0,0.451,0.347,0.201,-0.5574
676,1603552021881425920,1603339135367843840,666catowner999,2022-12-16 01:46:09,@AmandaB41522620 @pajolicoe @LiYuan6 You thought those blank paper protest were real? A lazy attempt at a colour revolution by western NGOs and CIA cutouts.,https://twitter.com/666catowner999/status/1603552021881425920,reply,0,0,0,0,0.184,0.816,0.0,-0.5423
677,1603526420373741568,1603339135367843840,LightmanYL,2022-12-16 00:04:25,@AmandaB41522620 @pajolicoe @LiYuan6 More than 1 million died in the US. Only a few thousands did in China. You think that happened just by magic? I guess most Chinese didn't think so; most of them knew the trade off and were willing to make the sacrifice for the most part of the three years,https://twitter.com/LightmanYL/status/1603526420373741568,reply,0,0,0,0,0.072,0.928,0.0,-0.5945
678,1603456310887981057,1603339135367843840,Tas1Bora,2022-12-15 19:25:49,@AmandaB41522620 @pajolicoe @LiYuan6 Look troll. Not all countries have the same twisted understanding of freedom as the USA. So they didn't perceive zero-covid as dehumanization until it stopped delivering results. And they weren't risking their lives when they fed up with it.,https://twitter.com/Tas1Bora/status/1603456310887981057,reply,4,1,0,0,0.04,0.829,0.131,0.6442
679,1603438570471145479,1603339135367843840,BobFh2,2022-12-15 18:15:20,@AmandaB41522620 @pajolicoe @LiYuan6 Do you think the 1 million+ dead in the US would agree with you?  https://t.co/uJEw5PYuPy,https://twitter.com/BobFh2/status/1603438570471145479,reply,2,0,0,0,0.197,0.688,0.115,-0.4215
680,1603422324983595012,1603339135367843840,yangyan39805234,2022-12-15 17:10:47,"@AmandaB41522620 @pajolicoe @LiYuan6 dehumanizing?loss of dignity? loss of control of their lives? That's exactly what people in the Western plurocratic regime has been through! Or maybe you should talk to those body bags for their opinions? Oh no, you can't coz they're fucking dead!  https://t.co/n1d3AtS2cz",https://twitter.com/yangyan39805234/status/1603422324983595012,reply,1,0,0,0,0.196,0.755,0.05,-0.8375
681,1603406811062837249,1603339135367843840,Gazereth,2022-12-15 16:09:08,@AmandaB41522620 @pajolicoe @LiYuan6 Until 2022 the overwhelming maj of Chinese people had no contact with or life changing situations from Covid. 2022 it spread so much that changed and the gov were too slow to alter tack,https://twitter.com/Gazereth/status/1603406811062837249,reply,2,0,0,0,0.058,0.942,0.0,-0.296
682,1603397657644486657,1603339135367843840,Sweary_Laowai,2022-12-15 15:32:45,@AmandaB41522620 @pajolicoe @LiYuan6 Read what he said. Zero covid allowed a normal life when the world was shut and people were dying.,https://twitter.com/Sweary_Laowai/status/1603397657644486657,reply,0,0,0,0,0.0,1.0,0.0,0.0
683,1603393123551531012,1603339135367843840,SimaMarx,2022-12-15 15:14:44,"@AmandaB41522620 @pajolicoe @LiYuan6 Lol, better dead than red.",https://twitter.com/SimaMarx/status/1603393123551531012,reply,2,0,0,0,0.287,0.333,0.38,0.1027
684,1603533228845015040,1603339135367843840,lisamovius,2022-12-16 00:31:28,"@pajolicoe @LiYuan6 The hot mess of 2022 obsfuscates the efficacy that came before.  It's akin to holding on to a relationship long after it sours. And after, only remembering the bad breakup.  I hope history and future policy makers do weigh the early successes, even if popular imagination doesn't.",https://twitter.com/lisamovius/status/1603533228845015040,reply,6,5,0,0,0.105,0.733,0.162,0.5106
685,1603431071038967808,1603339135367843840,Birottam,2022-12-15 17:45:32,@pajolicoe @LiYuan6 The article is out of touch with the reality of China and how millions of lives were saved in the past two years. It also doesn’t give enough credit to the society that pushed back and got changes done. Apology is the wrong way to think about this. Governance is a better frame.,https://twitter.com/Birottam/status/1603431071038967808,reply,10,2,1,0,0.05,0.795,0.154,0.6597
686,1603390739744002048,1603339135367843840,AmandaB41522620,2022-12-15 15:05:16,@pajolicoe @LiYuan6 Thankful for being dehumanized? The loss of dignity? Loss of control over their own lives? Did you not pay attention to the blank paper protests at all? Or do you seek to gaslight these brave people who spoke for so many when they said: Enough! risking their own lives to do so?,https://twitter.com/AmandaB41522620/status/1603390739744002048,reply,8,9,0,0,0.188,0.652,0.161,0.3915
687,1603524984223277060,1603339135367843840,JjxWood,2022-12-15 23:58:42,"@mht4m1 @LiYuan6 China Covid policy saved millions of Chinese people's lives, US Covid NO policy killed over a million of its people. Who has to apologize?",https://twitter.com/JjxWood/status/1603524984223277060,reply,0,0,0,0,0.228,0.644,0.129,-0.6408
688,1603421874322653185,1603339135367843840,lowsen888,2022-12-15 17:08:59,"@HaraldinChina @LiYuan6 &amp; chen didn't comment on this post, &amp; I was obviously referring to those who did, etc etc. It's actually impressive how many lies you managed to squeeze into such a small space.",https://twitter.com/lowsen888/status/1603421874322653185,reply,0,0,0,0,0.075,0.836,0.089,0.128
689,1603372860944228353,,lowsen888,2022-12-15 12:54:13,RT @lowsen888: @LiYuan6 Great reporting by @LiYuan6. Notice whenever Chinese voices critical of their govt manage to evade the PRC info blo…,https://twitter.com/twitter/statuses/1603372860944228353,retweet,0,0,1,0,0.087,0.758,0.155,0.4215
690,1603447455277891597,1603339135367843840,trashman_coming,2022-12-15 18:50:38,@LightmanYL @SeanFranksCork @LiYuan6 🤔personal favs. no problem with that LOL,https://twitter.com/trashman_coming/status/1603447455277891597,reply,0,1,0,0,0.318,0.454,0.229,-0.0943
691,1603395565185900545,1603339135367843840,von_Preussen71,2022-12-15 15:24:27,"@LightmanYL @LiYuan6 Ok, bye bye but don't be surprised by the same hole poking in your CCP propaganda points soon.",https://twitter.com/von_Preussen71/status/1603395565185900545,reply,1,0,0,0,0.195,0.736,0.069,-0.4402
692,1603393308289798145,1603339135367843840,drlimkt19,2022-12-15 15:15:28,@LightmanYL @HaraldinChina @LiYuan6 And using a compliant ethnic Chinese to pretend NYT knows China. No different from the Japanese Manchuguo in NE China during the invasion. There are always local collaborators in waiting.,https://twitter.com/drlimkt19/status/1603393308289798145,reply,21,0,0,0,0.107,0.893,0.0,-0.3818
693,1603390297790377984,1603339135367843840,von_Preussen71,2022-12-15 15:03:31,"@LightmanYL @LiYuan6 Well, I care. If you make claims and people tell you, then maybe support them with arguments at least.",https://twitter.com/von_Preussen71/status/1603390297790377984,reply,1,1,0,0,0.101,0.599,0.3,0.6486
694,1603388350005649409,1603339135367843840,von_Preussen71,2022-12-15 14:55:46,"@LightmanYL @LiYuan6 How is saying ""lmao. NYT is pretending they know Chinese people again"" poking holes in western MSM propaganda?",https://twitter.com/von_Preussen71/status/1603388350005649409,reply,1,1,0,0,0.093,0.841,0.065,-0.1531
695,1603384979916206080,1603339135367843840,von_Preussen71,2022-12-15 14:42:23,@LightmanYL @LiYuan6 And what are you doing? You are speaking for Chinese people all the time. What makes your accounts more credible than from the NYT?,https://twitter.com/von_Preussen71/status/1603384979916206080,reply,2,1,0,0,0.0,1.0,0.0,0.0
696,1603382088236875776,1603339135367843840,Frank_KingKing,2022-12-15 14:30:53,@LightmanYL @LiYuan6 这只是yuan li写的，糊弄和迎合美国白人对中国的认知。,https://twitter.com/Frank_KingKing/status/1603382088236875776,reply,1,0,0,0,0.0,1.0,0.0,0.0
697,1603378749369905158,,HaraldinChina,2022-12-15 13:17:37,RT @LightmanYL: @LiYuan6 lmao. NYT is pretending they know Chinese people again,https://twitter.com/twitter/statuses/1603378749369905158,retweet,0,0,1,0,0.0,0.654,0.346,0.6486
698,1603389788333436929,1603339135367843840,geogao,2022-12-15 15:01:29,@SimaMarx @LiYuan6 Chinese last-named journalists should know China better than others.  But instead they are the worst in smearing China creating distorted logic alongside.  This is proof that journalists are worth for their mouth rather than brain.,https://twitter.com/geogao/status/1603389788333436929,reply,5,1,0,0,0.19,0.663,0.147,-0.6249
699,1603347843951251457,,Marxotics,2022-12-15 11:14:49,"RT @SimaMarx: @LiYuan6 Lol... the govt have to apologise for saving lives?

Li Yuan oh Li Yuan, an unserious journalist.

Stockholm Syndrom…",https://twitter.com/twitter/statuses/1603347843951251457,retweet,0,0,1,0,0.0,0.89,0.11,0.3818
700,1604145317087150080,1604145315279413248,Shepardofmaine,2022-12-17 17:03:41,"I realize that you see 'the C. Party' as the worst there could be, but which country's government apologizes to its people for anything? UK has been a mess for a while.  Heard any apologies from the gov for that? US was wrong about Iraq WMD.   Any apologies?",https://twitter.com/Shepardofmaine/status/1604145317087150080,reply,0,0,0,0,0.189,0.72,0.092,-0.7499
701,1603592775114817538,1603591676198633481,RealTsavo,2022-12-16 04:28:05,"@Lily4Liberty @LiYuan6 China also still demands that Japan apologize for its actions during WWII, despite Japan having already done so repeatedly. Yet we have never seen the party, or any of its leaders apologize for their actions, because they don't want to lose face. It would make them look weak.",https://twitter.com/RealTsavo/status/1603592775114817538,reply,1,0,0,0,0.115,0.794,0.091,-0.323
702,1604061323775598593,,herbert_ou,2022-12-17 10:29:56,"RT @UnreliableNarr6: Ppl who ask such questions are either low-information or unable to reach reasonable conclusions from facts. 
Here is s…",https://twitter.com/twitter/statuses/1604061323775598593,retweet,0,0,1,0,0.0,0.948,0.052,0.0258
703,1603853284087042048,,Mummichogblogd1,2022-12-16 20:43:15,"RT @Mummichogblogd1: 当中国考虑没有零 Covid 的生活时，人们在问政府是否应该为过去几年的创伤道歉。 因新冠病毒而受创，但由一个从不道歉的政党统治。 我的最新消息 https://t.co/bxpn0HSxcm

As China contemplate…",https://twitter.com/twitter/statuses/1603853284087042048,retweet,0,0,1,0,0.0,1.0,0.0,0.0
704,1603428725302894593,1603427977743564801,StochasticStat1,2022-12-15 17:36:13,"""People are asking whether Li Yuan would have preferred 4 million people to die in China. Based on an exclusive interview with an anonymous rando and a Facebook post with 25 likes, I've put my finger on the pulse of the body politic.""",https://twitter.com/StochasticStat1/status/1603428725302894593,reply,0,0,0,0,0.084,0.823,0.093,-0.1531
705,1603400935493013506,1601779717169766400,Wes_Andrews,2022-12-15 15:45:47,From the COVID #新冠 outbreak’s start—[WH on Wed:] “The US remains prep’d to help China deal w/COVID infections if Beijing requests assistance.” Sadly—Xi’s CPC has so touted ‘self-reliance’ #自力更生—a backtrack even to save Chinese lives would cause big loss of face.🙈 #三自爱国  https://t.co/70b1EgGVzd,https://twitter.com/Wes_Andrews/status/1603400935493013506,reply,0,1,0,0,0.08,0.799,0.121,0.4559
706,1603389003838853120,1601779717169766400,Wes_Andrews,2022-12-15 14:58:22,"MW in China, sudden unwind of Xi’s ‘Zero-COVID’ #零容忍 to an ‘Open China’  #开放的中国 policy after ~3yrs of on/off lockdowns—isn’t working as hoped…as high nos. of Chinese remain unvaccinated w/an adequate mRNA #信息核糖核酸 vaccine #疫苗. @selinawangtv  https://t.co/GaO42qXapU",https://twitter.com/Wes_Andrews/status/1603389003838853120,reply,0,1,0,0,0.0,0.95,0.05,0.2263
707,1603718774837886978,1603384574397935616,jian_337,2022-12-16 12:48:46,@calbino18 Biggest contradiction is the way western media portray the strength of omicron strain and the necessity to get vaccinated by mRNA vaccine. It’s almost like the get paid to promote the product.,https://twitter.com/jian_337/status/1603718774837886978,reply,0,0,0,0,0.082,0.714,0.204,0.701
708,1603672028103557121,1603384574397935616,EliseInTheEast,2022-12-16 09:43:00,"@calbino18 I would say things started to go awry in spring 2021 when the vaccination campaign began by focusing on young and middle aged people instead of old people, without supporting evidence regarding the impact of vaccination on transmission, and based on one type of vaccine only",https://twitter.com/EliseInTheEast/status/1603672028103557121,reply,0,0,0,0,0.051,0.949,0.0,-0.3412
709,1603599314726424577,1603384574397935616,Jeffrey_WH,2022-12-16 04:54:04,@calbino18 I was separated from my immediate family for 15-months &amp; I missed 2 birthdays &amp; Christmas &amp; New Year’s. That doesn’t show up in the stats &amp; I know I’m still in the privileged group!!,https://twitter.com/Jeffrey_WH/status/1603599314726424577,reply,0,1,0,0,0.062,0.841,0.098,0.3147
710,1603592452602036226,1603384574397935616,5h09un,2022-12-16 04:26:48,"@calbino18 Nah, 2021 was definitely wasted. That’s when mRNA vaccines started getting rolled out and China didn’t import them or mount an aggressive vaccination campaign of their own. 2022 wasted too. Lots of obvious things needed to be done but weren’t because ZC is a signature policy.",https://twitter.com/5h09un/status/1603592452602036226,reply,1,1,0,0,0.135,0.827,0.037,-0.431
711,1603588230225735680,1603384574397935616,DSSNTb,2022-12-16 04:10:01,"@calbino18 How on earth was the same inhumane policy a success in 20&amp;21? Oh, it’s just less are personally affected, so it’s ok, more so, a success😓Without all the acquiescence and blind eye @ the violation of basic right to privacy and movement in 20&amp;21, 2022 wouldn’t have been like this",https://twitter.com/DSSNTb/status/1603588230225735680,reply,0,1,0,0,0.125,0.725,0.15,0.3489
712,1603588072909803520,1603384574397935616,CameronWEF,2022-12-16 04:09:24,@calbino18 An apology is due but won't happen. Great success in 2020-2021 does not excuse mind-boggling incompetence in 2022.,https://twitter.com/CameronWEF/status/1603588072909803520,reply,6,2,1,0,0.344,0.493,0.164,-0.7284
713,1603581461667270658,1603384574397935616,milestileuk,2022-12-16 03:43:08,"@calbino18 @Jeffrey_WH I agree. 2022 was a giant mess. But the way i think of it, 2 good years vs 1 bad year, overall that falls on a net win. Especially when millions are still alive as a result of it (China skipped the deadly strain wave - delta).",https://twitter.com/milestileuk/status/1603581461667270658,reply,1,1,0,0,0.139,0.607,0.254,0.8126
714,1603569136738897920,1603384574397935616,DavidTaitPoet,2022-12-16 02:54:09,"@calbino18 Before the restrictions got lifted I wanted for government to lift restrictions along the lines of “thank you for keeping us safe, all the lives saved, it worked, but it’s time to move on” and I think / hope that’s pretty much what came to pass. Needed an offramp to save face",https://twitter.com/DavidTaitPoet/status/1603569136738897920,reply,0,1,0,0,0.0,0.734,0.266,0.946
715,1603567254980792321,1603384574397935616,Jeffrey_WH,2022-12-16 02:46:41,"@calbino18 @milestileuk I’m not trying to deny China’s success in keeping deaths low &amp; people relatively normal. But it could’ve been done more narrowly &amp; with an eye towards eventual control. By 2021, it was clear as crystal the virus wasn’t going away, and containment was going to end in failure.",https://twitter.com/Jeffrey_WH/status/1603567254980792321,reply,1,1,0,0,0.101,0.776,0.123,0.069
716,1603557833588736000,1603384574397935616,Solzi_Sez,2022-12-16 02:09:14,"@calbino18 You already figured it out in your last sentence.  Given the global anti-Chinese propaganda led by the Anglos, that has gone on for 150 years, it’s neither wise nor necessary to go down that road.  CPC’s job is countering global hate-propaganda with positivity on Chineseness.",https://twitter.com/Solzi_Sez/status/1603557833588736000,reply,0,1,0,0,0.089,0.821,0.09,0.0119
717,1603552067993227264,1603384574397935616,Mariokart642,2022-12-16 01:46:20,"@calbino18 2020 and 2021 were an absolute success, nobody can deny that. The issue is that, as the virus evolved, the policy didn’t. As we now know, there never was a Plan B or an exit plan. Politics trumped science and 2022 has been a disaster on all fronts",https://twitter.com/Mariokart642/status/1603552067993227264,reply,5,1,0,0,0.122,0.808,0.07,-0.4215
718,1603544783275692033,1603384574397935616,Jeffrey_WH,2022-12-16 01:17:23,"@calbino18 I guess they managed to get a square peg into a round hole &amp; there was lots of suffering under 0Covid, just not as readily apparent as these brutal lockdowns in 2022. I still remember them protesting Trump’s halt of travel from China, only to do that &amp; more 3-weeks later.",https://twitter.com/Jeffrey_WH/status/1603544783275692033,reply,1,1,0,0,0.182,0.818,0.0,-0.875
719,1603537953711480832,1603384574397935616,Jeffrey_WH,2022-12-16 00:50:15,"@calbino18 2020 &amp; 2021 was not vindication for the policy. They were fighting a different virus and 0Covid success was merely happenstance. The “right policy” was always “flatten the curve” and no country besides possibly ROK did it well. Now, we get to ride the full wave of Omicron!!",https://twitter.com/Jeffrey_WH/status/1603537953711480832,reply,1,2,0,0,0.085,0.799,0.116,0.3987
720,1603531272697286658,1603384574397935616,MRHDebater,2022-12-16 00:23:42,"@calbino18 It slowly opened up in 2022. Shanghai implemented partial zero covid policies and 600 died from COVID19.  In the same period, Australia lost thousands and 15k in the first 11 months.  Now covid19 is spreading like wildfire since opening up. We want zero covid back.",https://twitter.com/MRHDebater/status/1603531272697286658,reply,2,1,0,0,0.114,0.812,0.074,-0.4767
721,1603401530388148224,1603384574397935616,jwickers,2022-12-15 15:48:09,"@calbino18 Not sure what they mean by ""people"", and unless we are going to see millions of people dying in the next few months (and I hope not) who's going to say that they should be thanked? Certainly not the NYT.",https://twitter.com/jwickers/status/1603401530388148224,reply,4,0,0,0,0.043,0.78,0.178,0.7382
722,1603395252160954368,1603384574397935616,finalexodus1,2022-12-15 15:23:12,@calbino18 Ppl really forget that it was only in early to mid 2022 that countries opened up.,https://twitter.com/finalexodus1/status/1603395252160954368,reply,5,1,0,0,0.121,0.879,0.0,-0.2944
723,1603384583294136320,1603384574397935616,calbino18,2022-12-15 14:40:48,"I can maybe see the argument that even if the government calls it a win, it would be nice if the media could criticize the policy should they want to. But Western media does plenty of that already 😉",https://twitter.com/calbino18/status/1603384583294136320,reply,5,2,0,0,0.089,0.775,0.136,0.2263
724,1603384580248985601,1603384574397935616,calbino18,2022-12-15 14:40:48,"Even beyond the actual facts of the matter, what government out there just comes out and says “well, that sucked, sorry 🤷🏻‍♂️”   Everything is a win, all the time. So to see China frame Zero Covid in this way shouldn’t be surprising to anyone.",https://twitter.com/calbino18/status/1603384580248985601,reply,7,1,0,0,0.087,0.771,0.142,0.4019
725,1603384577535328257,1603384574397935616,calbino18,2022-12-15 14:40:47,"Even as disruptive as the lockdowns and restrictions were this year (and I’ve had tons to say on this subject) the consequences were mostly economic. People have bad memories from that time, but a lot more people are alive than would otherwise be thanks to zero Covid measures",https://twitter.com/calbino18/status/1603384577535328257,reply,10,2,0,0,0.071,0.788,0.14,0.6952
726,1603547439645999104,,ulfhammarstrom,2022-12-16 00:27:56,"RT @calbino18: Not necessarily what’s happening here, but I’ve been surprised by the amount of people shocked that China’s official stance…",https://twitter.com/twitter/statuses/1603547439645999104,retweet,0,0,4,0,0.121,0.782,0.097,-0.1531
727,1603533560622858246,,lisamovius,2022-12-15 23:32:47,"RT @calbino18: Not necessarily what’s happening here, but I’ve been surprised by the amount of people shocked that China’s official stance…",https://twitter.com/twitter/statuses/1603533560622858246,retweet,0,0,4,0,0.121,0.782,0.097,-0.1531
728,1603390147957084164,,cupfulofstars,2022-12-15 14:02:55,"RT @calbino18: Not necessarily what’s happening here, but I’ve been surprised by the amount of people shocked that China’s official stance…",https://twitter.com/twitter/statuses/1603390147957084164,retweet,0,0,4,0,0.121,0.782,0.097,-0.1531
729,1603386436723814400,,ToniKX3,2022-12-15 13:48:10,"RT @calbino18: Not necessarily what’s happening here, but I’ve been surprised by the amount of people shocked that China’s official stance…",https://twitter.com/twitter/statuses/1603386436723814400,retweet,0,0,4,0,0.121,0.782,0.097,-0.1531
730,1603703799377694720,1603703799377694720,John_F_Power,2022-12-16 11:49:15,"2020 was (mostly) pre-vaccine, but is there much reason to think 2021’s avoided death toll won’t just be transferred to 2022/23?",https://twitter.com/John_F_Power/status/1603703799377694720,search,0,0,0,0,0.308,0.692,0.0,-0.8573
731,1603567292872556544,1603384443670073345,Y_Wenli,2022-12-16 02:46:50,"@ReneeXiaCHRD Not holding up Canada as a paragon of virtue here, but this clip from their UN ambassador is relevant here:  https://t.co/Atou5fZclO",https://twitter.com/Y_Wenli/status/1603567292872556544,reply,1,1,0,0,0.0,0.913,0.087,0.2263
732,1603392344908304390,1603384443670073345,doron_levin,2022-12-15 15:11:39,@ReneeXiaCHRD @LiYuan6 💤,https://twitter.com/doron_levin/status/1603392344908304390,reply,0,0,0,0,0.0,1.0,0.0,0.0
733,1603885792782327808,,ShawnLynott,2022-12-16 22:52:26,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603885792782327808,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
734,1603738829218791424,,PaladinGhost,2022-12-16 13:08:27,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603738829218791424,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
735,1603738661547216896,,StuartR92034479,2022-12-16 13:07:47,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603738661547216896,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
736,1603738466390609922,,CHRDnet,2022-12-16 13:07:01,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603738466390609922,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
737,1603724807522377728,,oscarmann2016,2022-12-16 12:12:44,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603724807522377728,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
738,1603692003111231488,,ArdenDoggie,2022-12-16 10:02:23,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603692003111231488,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
739,1603615842813743105,,SamAdamsVIIIX,2022-12-16 04:59:45,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603615842813743105,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
740,1603578725362241536,,SocialDemSheff,2022-12-16 02:32:15,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603578725362241536,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
741,1603545747793772550,,Y_Wenli,2022-12-16 00:21:13,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603545747793772550,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
742,1603464990857404416,,affirmativeYDL,2022-12-15 19:00:19,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603464990857404416,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
743,1603459268505923585,,tengbiao,2022-12-15 18:37:35,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603459268505923585,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
744,1603448476695527424,,Jam13826408,2022-12-15 17:54:42,"RT @ReneeXiaCHRD: ""The Chinese Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered duri…",https://twitter.com/twitter/statuses/1603448476695527424,retweet,0,0,30,0,0.192,0.707,0.101,-0.3532
